,,degree,eigenvector,pagerank
139,183,18.48528137423857,4.5211276847728446e-07,2.3558264440072464e-05
138,190,28.54633238804982,1.3325651910047258e-07,8.571876021564351e-05
62,174,99.74467529701204,0.00014226958788413259,2.9852133597626968e-05
77,191,133.7922944911195,1.9314849847151482e-05,5.242944691515911e-05
33,113,233.73096873506177,8.823086927581335e-05,7.439910126732388e-05
28,118,184.47186507423402,3.656370028271213e-05,6.868537425389583e-05
44,112,408.08136793517696,0.00010865492553890362,0.00013353897333649362
56,114,172.9096157639474,3.1375621434784955e-05,4.761639897947234e-05
24,141,125.91627687304535,1.0177427338819732e-06,8.426680778495725e-05
107,61,148.81337933880542,5.41572689451542e-07,7.688316622087531e-05
99,72,75.16784137402804,4.7442809450615853e-07,3.296903695370567e-05
130,83,136.22158339320467,2.3001680237103925e-05,3.907588454794021e-05
71,85,121.60010178251947,1.4451169966304368e-05,4.498916183750191e-05
19,158,46.99677458298426,1.2623531908643353e-07,3.062913388738448e-05
91,123,90.34457974784274,0.0005054823629079992,1.5878485541888992e-05
125,96,128.5787049804454,3.212279975887305e-05,2.9046955666035615e-05
188,174,151.07587660472572,9.50588471021946e-08,0.00026711532583571535
192,191,5.414213562373095,1.435529889768026e-09,1.3315994928030288e-05
100,84,185.4867471159362,6.883136249842293e-06,4.8075127893672205e-05
102,90,141.29565364806547,1.667622940299745e-05,3.614642198267581e-05
15,125,42.02312004434592,2.0825035544379147e-07,2.8300631867783685e-05
11,126,41.57548835863694,5.993831821783847e-08,2.9507596763170733e-05
58,126,251.5816566463615,0.004173792157977638,4.896327504625226e-05
58,148,73.69774365326734,0.00026719507245421073,2.0573264889026005e-05
23,73,88.62022633064421,0.0003620556520601921,2.9910894547401512e-05
126,168,375.86188713676165,0.000608596935274272,0.00014624804551881436
12,154,63.68340451001453,2.325705291639254e-07,4.641660022415949e-05
13,158,39.120222083897865,9.59408977720821e-08,3.1197786690107615e-05
20,98,153.56779607392474,6.005498426657451e-06,4.958499530576411e-05
34,106,195.275482268861,0.0011216329851272265,5.257400486680625e-05
73,165,217.92222208714927,0.00011809887309765878,4.1397788862425405e-05
68,86,64.13709495068665,4.842780727507638e-06,2.6018503674487186e-05
79,69,43.40305412609911,1.4035195247139796e-06,2.5691847889782804e-05
131,161,230.83344956729664,3.0168618665939106e-05,0.00012145614025390995
135,171,203.07948732030275,6.55756004809451e-05,0.0001019318223600638
117,140,62.085630006946616,1.1612340640758622e-05,2.2225642186727462e-05
115,143,175.5107874488788,5.868847805563918e-05,4.5574301222649615e-05
90,184,48.43946074696548,3.1958405707311067e-06,2.260160218607071e-05
2,17,31.899494936611667,3.504416180737215e-07,1.951766047890874e-05
30,2,95.664677868689,1.74073461078434e-08,7.711692473984625e-05
75,143,421.89272787233415,0.004577771459478372,5.267468136291536e-05
61,165,114.41590674323957,0.0006161968260439476,2.407514127857376e-05
71,133,577.9269864968929,0.007945798643498711,6.830295550085534e-05
113,180,189.4155753004565,5.575753721748401e-06,8.32622492202324e-05
192,42,18.071067811865476,1.22902056713975e-06,1.5217632719156731e-05
191,45,126.54831804100553,0.0009553134715360293,5.558411116904554e-05
49,180,318.8168356332492,0.000213238191955102,7.095856348696094e-05
58,176,188.42278819346078,7.390644349747874e-05,4.411508474868785e-05
71,153,187.85766859738948,0.00022260158628340082,3.139327280294142e-05
146,175,57.4945200914778,8.108601513420791e-06,3.9018202887838005e-05
192,194,91.52108513325311,1.3739133656038457e-07,8.059801909205952e-05
119,101,274.1025814615486,8.5779969134119e-05,5.141180567694012e-05
104,108,189.70909192557562,0.00024856176835590826,3.515054598520099e-05
59,131,185.2583533179639,0.000766630110862848,3.706876217335338e-05
23,181,55.929254087351225,9.445636176071587e-06,2.6884657078622248e-05
82,73,249.81263489606854,2.789243483884966e-05,8.32148607182556e-05
22,115,51.20213671711534,4.691309096643401e-06,2.6179664336819945e-05
4,48,265.22319201328264,8.95424825436258e-06,8.516643473020006e-05
138,59,71.22672790801418,5.003954433058662e-06,3.740935314985584e-05
142,63,254.74298067525427,2.9416397653004862e-05,9.27918904746527e-05
127,108,170.33210087885874,8.872908271972131e-06,3.949642867594378e-05
16,96,101.88591712560938,6.9008653061585565e-06,3.57842328073063e-05
76,194,85.54168081590326,4.897632600934724e-06,4.2567889824363424e-05
12,129,22.258035361485067,4.4362691253493306e-08,1.9785567500344092e-05
14,129,380.9388782463992,7.618328577803257e-06,0.00020629189303505372
145,70,45.752501608810675,3.9421052118814685e-06,1.9264717126631495e-05
59,154,221.70875037760433,0.00035187356481756517,4.643252312955399e-05
132,109,176.47771430335195,9.071628982241628e-06,4.593679381727654e-05
17,66,336.16004882824836,3.974064944277143e-05,0.0001008231421259598
136,169,169.5628382680553,8.462293884616178e-06,9.351643150910119e-05
152,174,268.42651470677936,0.00030900329772887906,0.00019428388966266812
143,67,105.11173375944833,7.600442268801054e-06,4.407396283346748e-05
147,68,134.1322886100853,8.86195239752942e-06,5.271375734775593e-05
69,137,632.7808972578787,0.005402443730541702,9.093324509801177e-05
83,199,208.0830074294134,3.969585089571209e-06,8.627808281732439e-05
89,124,706.4732220320041,0.007164183802491811,7.686157144067761e-05
24,115,194.24862763149682,3.060233735561112e-05,7.105972605473523e-05
132,120,173.77856386134275,6.654432017261266e-05,5.1469402291551543e-05
84,198,95.78115123437007,3.438333242518605e-07,4.3622029166782444e-05
77,86,35.5394089582567,4.401092044359093e-07,1.8373036548229495e-05
77,88,41.50986092169139,4.020397688635932e-06,1.7777489655910334e-05
114,140,337.5581711278573,0.0001100602439522142,8.103109452869806e-05
139,64,58.389789706868875,2.6649299195264813e-06,2.8221178148213466e-05
129,120,58.31778756792235,2.7672684517915504e-06,2.111462679021641e-05
132,128,217.8593412196318,5.641021858734721e-05,9.640649853680453e-05
46,159,96.72859864348159,0.00016407782456999065,3.210242432558393e-05
102,192,42.84570018184724,1.9462913541312648e-07,2.6230936167468194e-05
100,193,113.16657798139208,5.074125946306208e-07,5.5953912363103135e-05
80,106,304.0340779509324,0.0009578586356788303,5.751425145186786e-05
79,101,79.23212253654113,8.051721025196525e-05,2.0764686304474707e-05
118,63,195.32665686321042,1.7643732022677452e-06,9.576749552281978e-05
117,66,108.03365205117417,1.3205749010692994e-06,5.000569048812202e-05
8,18,99.13896797091245,8.746344260035519e-08,5.128371972596575e-05
119,93,358.3067471921152,0.0008039089367817505,6.613827014869802e-05
105,193,84.42018901625366,1.4367645064297254e-06,4.570330115263466e-05
111,193,90.21208529553361,3.209825823472093e-07,4.9417241796697334e-05
184,189,61.610585118630446,1.4607674826121234e-07,6.776784211255007e-05
186,189,38.58775645773802,9.278397958880104e-07,4.540541322938976e-05
109,127,485.01097213031414,0.0003208866757663083,9.305555653723276e-05
105,136,437.33951501065775,0.006575846693906746,6.685941994172726e-05
109,156,126.79650011337804,0.00024029601284053948,2.9387727576778666e-05
89,127,319.17178480045266,0.0024069266841073803,3.7571235619706204e-05
50,170,108.42926768100375,2.8553328067482264e-05,3.618250685266309e-05
88,178,132.58015237372032,6.346021700114654e-05,3.7348203037222854e-05
123,126,390.2279028760534,0.0006450474627458074,9.589533808613914e-05
124,127,35.97271812792482,1.3796560002583865e-06,1.7990007226901358e-05
41,164,168.80887275727153,0.00020060158827013203,5.3701368136995666e-05
65,112,275.05896695694287,0.0001027418677373617,5.778065053167125e-05
151,172,240.20990523966546,6.143715219347256e-06,0.00018784952356901293
24,114,63.11756763423735,9.839600543870386e-05,2.822204876445572e-05
46,188,199.8855024384519,4.223322062263278e-05,5.814534811447593e-05
114,143,505.82018850218475,0.0001774989047250737,0.0001193391327810901
170,187,46.68365786322458,1.9353771797756523e-06,4.570283252091461e-05
65,125,141.53918758168467,0.00013302386683959887,2.6676478160573185e-05
43,177,163.177933147693,0.0001836105779396104,4.3519618993613495e-05
82,162,414.41415857859744,0.00034547625167539715,6.856102879500181e-05
48,162,185.5569855507621,5.643116058490105e-05,5.425643406845592e-05
133,94,262.659112562662,0.00021801178646711476,6.225332878584626e-05
85,75,267.18046774117624,7.130820849261738e-05,8.149410820379148e-05
105,98,98.56642485499313,0.0011449976474179322,2.060882348581785e-05
124,78,305.1597143228541,7.262559053818655e-05,8.175366688343202e-05
164,196,18.53516942700323,1.4852749435189716e-08,4.1751848385375454e-05
159,198,6.82842712474619,8.891247853512903e-07,1.9728434810034814e-05
171,68,116.85444445652476,1.6768936246496683e-06,4.943893276940787e-05
66,170,107.6159186326414,2.3738443778419518e-05,2.739214818477416e-05
122,143,79.39167677391966,7.0607652690776665e-06,3.1970550860006793e-05
58,136,79.83559187697908,4.8548131887613125e-05,2.160843283686474e-05
112,66,91.56664479150227,1.6545285603563947e-06,3.831204583074592e-05
114,73,225.7581675487875,5.091616284278079e-06,7.577300141145972e-05
124,105,199.30052939395534,1.0851622079688202e-05,4.6689763024826536e-05
131,107,393.55954407887845,3.833093502287844e-05,0.00010972744487978293
56,121,342.8788766265583,0.0001405414930070955,8.379155879665969e-05
55,139,96.44673756068126,6.679622603446487e-05,2.520111250489805e-05
175,61,159.00781159612626,3.480915371540167e-06,5.6125394734154226e-05
158,44,243.72882387623432,1.052039549606714e-06,0.00012451961615953043
178,48,220.98753190715277,9.566478330336353e-06,7.210599285338737e-05
133,71,183.30164187245606,2.133115021526028e-05,6.43771247415195e-05
26,133,13.803118619434352,3.7324670002427404e-07,1.5506378037742996e-05
26,137,159.43029271678978,5.705186847686373e-06,0.00010562180059308556
87,145,192.26404458661364,0.0011201530376176016,2.763168795855719e-05
14,108,203.25714215164783,6.54068070043686e-06,7.999352420980022e-05
63,163,528.8838345966914,0.0028970864017816796,8.985697788412684e-05
123,72,64.8130862945326,2.1916005640968682e-06,3.1188255372225984e-05
36,129,35.406911894894584,7.84304687601924e-06,2.6759216830012745e-05
133,131,98.62207148663236,3.6782608236556614e-06,5.366281560258384e-05
79,71,90.19957885904255,4.48109960784432e-06,4.240123596663329e-05
58,146,220.11594819784307,0.00010075641765227019,5.3696094553796144e-05
13,110,139.6026395012855,1.7106427121021254e-06,6.580122269901667e-05
55,181,206.21614400901714,0.004604609061400403,4.3350642102947564e-05
50,183,635.5699868929948,0.0018067854274864334,0.00014692966363566475
92,178,99.45579779781913,9.814614561526044e-05,4.2684258303395796e-05
101,84,95.25580137594594,3.7384618673477076e-06,2.6657313701520492e-05
181,64,338.34590716560535,4.050465780686165e-06,0.00013254892756085535
152,64,304.46714585961183,0.0009459615347443876,9.878213404813025e-05
135,83,108.18173256648814,2.8435271916377772e-05,3.2702432793220004e-05
94,74,101.72623137054282,1.5477500132902065e-06,3.5644999053161515e-05
31,193,105.57213855507797,8.862241013103567e-07,5.2444825568931246e-05
89,199,15.669529256022274,1.1532359353304438e-08,1.2787898240198582e-05
77,80,47.82309900796706,6.136122295052268e-06,2.020085461798133e-05
78,105,250.9851125376349,0.0004529458276559683,4.772177397664467e-05
97,141,304.8592992777509,0.0037620254804050304,4.1051391484124744e-05
136,74,335.5994105264634,4.028339901156718e-05,0.00010998910582419256
166,165,57.752059945715864,1.552885066046529e-07,8.041022596097355e-05
148,173,189.3312714680014,1.761852821861063e-05,0.00012281282600284382
22,169,420.29409015821426,0.00018172631064532248,0.0001436503576972751
137,76,41.47293644418234,1.822036130547331e-06,2.0610378964222346e-05
18,192,99.36500799469172,5.19051069840511e-07,6.0109144872613285e-05
34,191,148.10067077910995,1.3096548446558194e-05,6.160339376099913e-05
98,176,19.65685424949238,3.280215097166623e-06,1.4089538305457205e-05
153,173,211.5745861934236,2.4756641728841322e-05,0.00015803353987076435
190,51,44.58092873355687,6.057790722724905e-07,2.1947535226929863e-05
183,53,167.3128044943168,4.112272623071048e-06,5.75168736045997e-05
14,120,98.17962182901681,4.61348357261614e-07,5.42603448372307e-05
50,194,130.66919305948622,9.657867053803471e-06,5.452160012019469e-05
57,198,101.41818795698391,1.2800370038666278e-05,4.497713571740394e-05
68,126,214.04321035802104,0.0004862065511170447,3.438241076656934e-05
137,101,82.8097024302736,4.3367684282286396e-06,2.816854843890963e-05
127,71,106.25674486321955,1.630588582291526e-05,3.479040083183198e-05
128,145,15.560477932315067,1.3816781088583667e-06,1.4585779173914883e-05
129,145,20.120955864630133,2.0576341652087125e-06,1.7336433048012534e-05
112,100,326.01638090665006,0.0009059802988077357,5.984497346758405e-05
18,155,37.72667765245353,1.4317259452199556e-07,2.8720477373563662e-05
68,130,513.9374913454789,0.009735298814196007,6.600822149033494e-05
35,141,43.0956473593183,4.6242669027843605e-06,2.7943221664738966e-05
30,143,18.54926102543924,3.426255427244892e-08,1.9155071632606922e-05
92,149,439.35350756717753,0.0020189850822133902,6.366149234797646e-05
52,175,238.66364862027825,0.0006056883215069575,5.6683008557821944e-05
37,2,109.04099941046736,2.3860754195484604e-06,7.647059148380385e-05
45,3,97.82444951982463,1.6742275932862346e-08,6.958991887045713e-05
117,110,254.64956729338542,3.327187568840915e-05,5.212895732543815e-05
74,135,427.8898346273765,0.010958223716065729,4.9388657630190154e-05
22,100,185.8891214175945,9.737743956372078e-06,5.0548328575080716e-05
27,101,167.8764397451419,1.0726041808115372e-05,4.7335149918432486e-05
103,189,332.1880245368029,1.1196151658671823e-05,0.00014405331172598825
73,194,210.95961582524131,3.415623777967344e-05,7.870967935325453e-05
96,121,502.32275883982817,0.00921418795073778,5.715747147437919e-05
95,122,54.76034492273219,5.9083644145278976e-05,1.2884542176627735e-05
118,168,20.82842712474619,7.2389350341090725e-06,1.3739989428307489e-05
85,170,160.85871560268197,7.66549554358586e-05,3.6090934735182934e-05
81,172,177.39301926529424,0.0002378874906626307,3.7940741512485304e-05
8,194,24.900738952886023,5.821795026950193e-09,3.080945888959692e-05
8,197,52.301898493004344,5.0958845364023004e-08,5.2107567170294516e-05
152,63,163.58773871893462,1.8878480604908194e-05,6.160564113551735e-05
40,188,160.55418530236645,2.401184453361206e-05,5.030832535628907e-05
56,188,94.20339754232938,1.2826653995296393e-05,3.137085082873176e-05
130,80,170.7125403934416,1.9857667056822803e-05,4.889523781430427e-05
117,76,204.4986996329993,1.903759020124601e-05,5.8456622250498155e-05
6,96,67.7736634806416,9.536813474602102e-07,3.3077621077115005e-05
5,100,42.04381891014069,2.526815402323686e-07,2.711645882378816e-05
128,178,58.67134812148522,3.004632146382112e-07,4.3805079974906626e-05
115,186,124.65066531818023,1.550057151778546e-06,5.8709456945802183e-05
176,66,864.0134665683552,2.0908513565820106e-05,0.0002592603027339084
57,120,179.93244316810353,0.00012160274833248064,4.5324325477864985e-05
46,181,320.7012256576931,0.00047241969594929826,7.890769418666277e-05
65,154,212.41212085648368,0.000915614229521163,3.716144492095698e-05
38,103,186.82596952165613,2.3977578215869076e-05,5.905347568122643e-05
125,104,270.27527215273363,2.6966753120248564e-05,6.138547510512143e-05
125,106,72.12089936678393,4.065108476532905e-06,2.1408603400905182e-05
86,70,81.25258854924603,3.4336009316007367e-06,3.7077720381071626e-05
116,106,283.9127842579734,7.034319208501388e-05,5.478802244383284e-05
17,196,38.61125603317684,2.95594540649234e-07,2.8646363122215277e-05
28,196,116.4321970802641,8.411098779827312e-07,7.443791521767146e-05
93,139,205.63549276383642,0.0023116476169818805,2.7744720850503895e-05
47,179,293.81277478876206,0.00013630333948768167,6.843775078959306e-05
102,76,94.71864349652775,1.3164577689616716e-06,3.366157306573144e-05
58,132,257.7246235453821,0.00044454919266886456,5.367407808848254e-05
34,157,49.14113494822694,6.314279281304427e-07,2.8527807001610034e-05
36,161,82.7120344268574,4.103507391923132e-06,3.741970326223578e-05
84,196,137.29362995896753,2.329837631298323e-06,5.955406995888249e-05
121,161,252.1850588935131,0.00401332688855387,6.067559986930161e-05
164,32,28.71919840253397,1.198164995060724e-08,3.163515375107012e-05
161,33,20.292528739883945,1.9736754233906415e-09,2.252519328214687e-05
170,49,411.9977714795334,1.2795813715471701e-05,0.0001416872109234994
164,60,101.4277381801895,6.685977618293744e-06,3.9746383459328643e-05
89,196,119.65801424770616,6.056849293133689e-07,5.355874774602305e-05
87,80,322.50158538630325,0.0001131318540094874,8.325915454867573e-05
175,42,85.82740365475716,3.944081382631251e-07,3.849454476269261e-05
180,44,219.11824875136531,2.2236829059029372e-06,9.139412800538376e-05
69,78,174.51724359082908,1.9239262228494314e-05,5.570835904198848e-05
69,84,56.57917609053987,3.109780176837449e-06,2.5272749270929838e-05
71,74,79.56015187237116,3.1613276844309663e-06,3.708461090767675e-05
29,127,68.09501919357254,4.814403531289997e-05,3.973212906793702e-05
28,129,8.732050807568877,5.1724568969513385e-08,1.1598003133389373e-05
173,35,80.86856017769217,5.149715848480738e-08,6.576704641885189e-05
73,170,117.46380422515098,0.0005065187716574075,2.5855085708495326e-05
109,67,59.746758368171506,2.176857611113727e-06,3.018871665851491e-05
121,74,160.32639231623924,1.2853684336803043e-05,4.97997291836389e-05
26,174,372.28166747841914,0.00027879769440291614,0.00011168138821779464
22,105,191.50535931529325,0.0001003622051017945,5.228777330325448e-05
47,166,57.665220134317416,2.8519769766062976e-06,2.3616128571493583e-05
79,67,88.09106405331494,2.7079425717010645e-06,4.783258726170263e-05
81,70,123.31941962281886,5.672617398533059e-06,5.350527433174241e-05
135,93,224.16386227577377,0.00034632263800956573,5.999827588524288e-05
133,97,484.11448366628093,6.215447293950711e-05,0.00012587023900812068
63,185,178.5825320336882,0.00012622135692436193,5.1973844056260505e-05
87,103,191.95379708232173,0.00021068951677917963,3.952933326782908e-05
81,106,355.7850960161118,0.0005790817143911526,6.245805411623668e-05
123,168,463.15242886903195,0.0001980626879608239,0.000166975324706373
111,179,89.35905841622024,3.220124338949143e-06,4.176212389104498e-05
141,90,222.6413369291977,1.555258338337223e-05,8.435508498503447e-05
70,157,79.06836066436986,7.372089017660561e-05,1.820742573348561e-05
121,162,64.45406908873179,0.0009173819273686195,2.1030463567993887e-05
100,188,106.6998468608978,2.405055668127645e-05,4.818898927820336e-05
130,123,75.61229821196719,8.852275216575093e-06,2.5626401143508413e-05
130,124,83.73680122817032,0.00011384952941475043,2.7928205902574133e-05
34,160,7.414213562373095,2.105138673981972e-07,9.999452246586875e-06
80,78,165.13747192380208,1.5285956932506343e-05,5.903918852715706e-05
199,36,7.414213562373095,1.3374336802262578e-08,9.627119887301415e-06
186,49,204.72921578259366,4.915457288931439e-06,7.587841465585411e-05
158,40,120.62276941225575,6.074190087035941e-07,6.118943636499378e-05
44,162,74.50681090251213,6.261423861357309e-06,2.8008114258912217e-05
118,177,151.24582993911272,6.646954663475636e-06,7.03774836600894e-05
118,178,172.5201644605736,6.163225876524293e-06,8.073358059397656e-05
144,135,36.86761019109207,3.328906313439662e-07,4.7483812775438674e-05
158,147,74.64750253656075,3.0372121117801067e-07,0.00013303919051576852
43,181,193.60034344335904,0.002328773116023209,4.680478482263429e-05
37,187,321.3875476820351,3.250129089451098e-05,0.00011414158974050257
63,184,211.98910065063723,0.0001025019530600227,5.68086305665051e-05
65,184,86.9671596134729,9.42535360199602e-06,2.8794971019356948e-05
38,181,115.64367263425045,9.013421965461732e-05,3.64108551184245e-05
64,153,408.00300181109526,0.0070343403812306365,6.31139018710069e-05
107,90,66.6402641875012,2.2836200515534772e-05,1.8793951105521104e-05
83,73,186.92866091762934,0.00020495735081663873,6.638590246231394e-05
83,77,348.8389024482353,7.342738156381916e-05,0.00010484708606953513
101,187,138.52902458676414,2.9640523478660837e-06,5.365216586158343e-05
51,112,36.352379644873594,9.863428590164759e-06,1.8770194679929216e-05
50,117,41.73006097448626,9.785056483786485e-06,1.966762014010428e-05
74,176,25.135047463066144,1.1746317755024721e-06,1.2350193038121155e-05
115,141,184.07956113711072,3.97053774095127e-05,5.615501779280394e-05
26,90,273.9277082216159,2.4420270924212735e-05,6.990202252330377e-05
27,152,71.03454611420212,1.7245776979642845e-07,4.87724638971266e-05
34,156,16.555833735058737,9.933507779677689e-08,1.4393355062802896e-05
99,148,20.454806400052323,4.3081222808869346e-05,9.531391236584527e-06
42,139,71.54847556973402,2.411980569374312e-05,3.434083241137495e-05
61,141,208.3859807465904,0.0002729493575770278,4.243813076672991e-05
30,5,10.146264369941973,7.790566296711512e-10,1.3537711649043234e-05
105,104,360.9610983089398,0.0036373840603887166,5.9484634541235984e-05
97,158,136.15306616903234,0.00013578331301372095,3.462393440960162e-05
183,190,441.04145150142733,1.7383075610447092e-05,0.0004526877675460666
199,81,77.70852593321185,2.9419285566319143e-08,6.254263512943963e-05
131,196,134.1820244799659,3.45127844468814e-06,0.00012771055013788843
134,196,28.02600464857657,5.2696300950005855e-09,4.0478746036106536e-05
59,179,204.9309375632209,0.0001592822602115681,4.915641460977308e-05
69,179,286.3990728682992,7.27382591411332e-05,7.25763133390552e-05
26,103,536.7010864450713,0.00011536475861276149,0.00014382382099685265
179,44,123.92315738664865,3.0368118257632045e-06,5.019915518365838e-05
74,127,705.5463476825915,0.005130257202475769,8.294882111144839e-05
136,173,262.4559988314558,4.4593716737742444e-05,0.00013123870567456982
142,165,191.695154897002,6.417141863931572e-06,0.00012025453741550529
18,197,23.938166082500498,1.4733190358256457e-07,2.013932467362722e-05
103,133,170.80692201858852,0.0005078875221634147,2.8464842593572985e-05
106,135,658.763759506384,0.0022381313668562958,0.00012069469161266073
59,148,131.7054417643591,9.909966506630485e-05,3.3015029573278696e-05
70,166,72.30463551204663,0.00010812638545692322,1.8155271975327467e-05
1,36,276.48293139734574,2.3707178528442835e-06,9.995385086621978e-05
2,37,37.29540858978781,2.3225794391807658e-07,1.8294567695566518e-05
109,139,202.26285531884636,0.00040282730762863185,3.9399621983617077e-05
118,188,129.14666865286185,5.408335927759737e-07,7.102624773882341e-05
75,197,112.53619372194052,1.3030025953171768e-06,5.16763923405955e-05
22,181,67.47979165917565,1.2207539190163586e-06,3.198517409875813e-05
25,181,32.36359655174942,2.4911371578177765e-07,1.900805680182567e-05
112,137,59.53170814779922,3.851610564738857e-05,1.8644548799139972e-05
69,186,158.01392423203285,8.79912205637227e-06,5.1784991689381605e-05
70,188,50.9746251809629,6.213157262057504e-06,2.3071499570435444e-05
183,116,7.414213562373095,1.0468227065676206e-11,4.5845786973363164e-05
169,122,2.414213562373095,2.0941307249341747e-13,2.0180997020443988e-05
126,83,175.58798748426804,0.0001266552193105614,4.731101850586938e-05
141,87,114.0862416647789,1.230517014476461e-05,4.090222125987217e-05
118,87,169.5102410953812,0.0002411015865712502,4.167080814355347e-05
68,135,96.65659106540524,0.00042829913045353755,1.8345026028677306e-05
175,64,223.20315843498048,4.592437221866902e-06,6.951945425146916e-05
179,69,115.57563288357728,7.166470020644941e-07,4.923246440056429e-05
18,89,146.22255727933637,4.708880639845316e-06,4.550173429918232e-05
46,2,301.64066587832656,2.9769736318336894e-06,0.00020406402028184272
44,4,74.35878672887002,2.330889094305099e-08,5.771604499418805e-05
163,167,8.146264369941973,8.054237915636237e-09,1.831725973737266e-05
68,94,272.7587568588779,0.0012649239027974998,7.521194835133203e-05
70,95,32.30640683150625,1.0159351069950988e-05,1.4028350352025576e-05
133,130,57.95131885146168,1.3144068433625611e-05,2.8294413509840566e-05
128,110,183.20256569321953,1.2630851290566544e-05,4.208928779414637e-05
68,127,298.8409983707565,0.0005517570535472776,4.568251397091976e-05
93,188,29.877065945733268,3.493241172458976e-07,1.7736659523207095e-05
101,192,172.110424452071,9.460113718883121e-07,7.819783311217354e-05
69,166,181.67455436845918,0.00022212105132439594,3.613300347150297e-05
174,44,338.19448485387977,5.6025704066640365e-06,0.00013029951299278804
83,103,78.83521870731913,5.1654096589561284e-05,1.9966584655145608e-05
84,107,81.05937681340407,8.887565846918789e-05,1.9741190831799296e-05
22,145,72.05002941551805,8.199822480737368e-08,5.42898183897549e-05
75,165,324.1949710320064,0.00632857498564902,5.2467935459692555e-05
72,169,255.9591978571317,8.074703318247506e-05,5.332010226575019e-05
8,110,16.513984845029157,5.705853647942028e-08,1.3729985977087004e-05
168,50,85.27645895181134,3.129205645409927e-06,3.649417156351466e-05
172,53,88.96355510202609,3.3348841417046056e-06,3.231583729219449e-05
7,7,60.98363021051957,1.769028583329822e-08,3.954136958245917e-05
1,10,131.29059978267844,2.4502098206873997e-06,7.269474401010326e-05
73,117,442.1972958043738,0.0015374442579672149,6.81024496902836e-05
69,192,68.59517155627024,4.0454087906122915e-06,3.0788427659130335e-05
69,77,246.61309792493964,2.7722000730502918e-05,8.845654386196236e-05
81,89,42.55974897445605,2.5358166536021915e-05,1.8823453218289096e-05
143,171,146.66767742756218,7.661260601304432e-06,8.64069374539066e-05
84,180,78.29052006888858,1.690424684847593e-06,2.92493601691366e-05
53,187,322.2505683739423,0.00022186010227788507,8.810368979523529e-05
155,139,16.14626436994197,2.987934595041872e-08,4.407184508971154e-05
183,148,12.84767484089558,2.5321715872204153e-09,4.5663368151100594e-05
18,85,260.83645808028626,7.928343673137538e-06,8.229787018872943e-05
30,176,101.71718206496672,0.00021272757409684576,3.644124738756133e-05
36,190,191.25839009881247,5.509020509813203e-05,7.03159171900037e-05
32,196,34.729166077632215,2.294706337870194e-07,1.9782767422397637e-05
35,179,58.82549415624828,6.76294410780105e-05,2.2933591629177725e-05
66,109,177.10787065354677,0.0001064108726282589,4.11109943596312e-05
120,187,90.63231106849348,3.3869810560188704e-06,5.312926452630105e-05
28,130,48.105986610906676,2.3357102706978427e-05,2.8939359766528656e-05
99,83,183.29451235632897,0.00012364573111014023,4.753957599123923e-05
113,91,273.5549773308792,8.110158661494786e-05,5.894068704574266e-05
56,136,224.68719368156505,0.00022477293200319793,4.887733112387892e-05
127,162,33.10707666465887,3.3331233787220407e-06,1.9811517855012545e-05
130,180,11.146264369941973,1.0534388115169753e-08,1.2752269957100852e-05
130,184,63.414513864040785,9.411605822358383e-07,4.424208812907171e-05
77,199,85.8349619299742,1.803115969132957e-06,3.8148243817176573e-05
79,200,100.83518439028902,5.60309351242922e-07,4.75113476781535e-05
42,129,95.40678493763146,1.366221907770891e-05,3.525189699921703e-05
73,111,199.58142427932896,0.00024222830415469477,4.3863391909367836e-05
7,99,146.27158454525048,3.471515989500472e-06,6.209107095581825e-05
95,126,191.99693223695058,0.0012379872467995292,2.7772138764974437e-05
125,102,170.12937620600812,2.4752639964104997e-05,4.079358224213078e-05
54,129,195.61877569864703,0.0004215049831138645,4.7483105207408966e-05
34,147,101.61898006716147,1.3391234551933856e-05,5.508925756071962e-05
183,54,190.60226519502524,3.084863358487897e-06,6.240291484905638e-05
169,65,336.74468024838745,1.764851472003055e-05,0.00010736800993159875
84,139,289.8122768524822,0.005944759937553853,3.271657799867395e-05
106,188,180.04002691287135,4.337325474910344e-06,7.258205453795658e-05
75,113,157.7534630709735,0.00018734652909500218,3.269355094103869e-05
129,86,349.20620389410607,0.00038216030346740104,7.9915231918215e-05
44,143,133.22637005302545,1.5637035070751993e-05,5.171581529887417e-05
53,163,265.2706485929848,0.00021149723830775908,5.7131230316007584e-05
157,42,90.83278197879793,4.329819819446341e-08,5.3300182809110434e-05
166,47,38.52593744484997,6.498628868033166e-08,2.4463953951353725e-05
17,161,37.36359655174942,4.744255145581303e-07,2.660119170176215e-05
18,99,70.52067170703273,4.445092065201296e-06,2.5789688946923172e-05
101,178,58.698153581597374,5.801628015487397e-06,2.434137094652376e-05
138,98,101.12339871968965,1.2301306574163594e-05,3.617843809146657e-05
116,23,14.692130429902463,2.6059622394730528e-12,2.494154680485029e-05
116,27,72.4962169931436,1.5079955374428316e-10,0.00010781385804958239
111,127,201.23296141945687,0.00013198801170554879,4.501629020124167e-05
89,104,120.2586889585732,0.00011823951751394366,2.653414011419393e-05
4,125,9.242640687119286,9.264422164813322e-09,1.2313639538838097e-05
137,133,108.04267201044779,2.9328764057126446e-06,6.318234444958805e-05
82,79,181.15812706439814,2.7365246553753365e-05,5.71364199145691e-05
