x,y,distance
150,126,0.4639666259023916
53,193,0.4723410610758392
106,19,0.7742812752693069
92,121,0.19896495688012253
166,70,0.34633065743522407
69,137,0.894854159466772
143,86,0.2700606347869843
182,14,1.392858059309401
44,80,0.9061718911330722
85,81,0.4706375231508748
118,29,0.3216166964433117
71,183,0.2345475607621572
48,199,0.8886706642341518
120,75,0.0933663442893177
194,24,0.6899409901662066
180,126,0.6731686627737411
23,142,1.5464908342029549
97,91,0.3691144638848858
83,193,0.6920575282978798
196,70,0.6128202446279771
8,19,0.38644498280698547
99,137,0.2914700869688085
173,86,0.3837061147739646
200,189,0.8785726832278866
76,153,1.4783701821219708
84,14,0.7400888840879096
115,81,0.20241136457445258
189,30,0.5251571238931083
175,132,0.20409066900978295
78,199,0.8069525639421677
127,91,0.10166088174548467
168,92,0.40767239709840797
30,158,1.5464908342029549
182,148,0.7890708771662815
167,25,0.22149901556520118
198,92,1.4992875714887761
184,194,1.4239108496589301
10,41,1.6655629908254947
105,86,0.24198748536413178
121,30,1.047595557382071
84,148,0.3439863670891429
100,92,0.14454305632060888
174,41,0.35440721228278504
77,108,0.4947736351984
116,36,0.10789411062879992
176,87,0.1612386642884174
38,153,1.091529150109643
79,154,0.4783701821219709
128,46,0.16958402399659472
169,47,0.27645095573727196
31,113,2.274286811720793
72,114,0.2996483494018478
130,92,0.13099973478734453
33,159,1.5450918070890864
107,108,0.08257504210610062
181,57,0.11390665028445315
146,36,1.0147680655336162
123,52,0.40986774213316723
183,103,0.30677070239439397
26,119,1.186279190005677
86,170,0.8382336894910991
158,46,0.5145420747481941
199,47,1.0829026598711515
61,113,0.36200803077401245
135,62,0.15492236171724572
102,114,0.3384335456010543
63,159,0.3156039496251195
137,108,0.11691067646353706
40,175,0.3596969719194384
114,124,0.27313913433237824
153,52,0.23434151807308803
56,119,0.8863733012550163
190,119,0.7237165336913303
93,186,1.5987304718269844
165,62,0.1478890458529786
192,165,1.3865628594159392
35,181,1.1466592951727674
169,181,0.8225946454240681
53,6,0.3865076069792761
70,175,0.2848847961261501
144,124,0.7563665537036717
185,125,1.1559850981399393
47,191,0.31819805153394637
129,1,0.9939694184010324
160,68,0.13236068912131768
146,170,1.290536046546198
7,11,1.033376053072508
199,181,1.0641393906791927
83,6,0.928653020183869
124,7,0.7151840198973335
25,1,0.7536096306720357
2,17,1.17625936148241
153,186,1.226101116538368
37,11,1.391915421235105
78,12,0.46692253707409287
138,63,0.14769761577508728
113,6,0.905821468702804
90,22,0.15047137203854039
57,74,0.4995352760420905
117,125,0.2544626517411508
92,68,0.29175105449517547
133,69,0.07827238711867472
166,17,0.36195250047694894
69,84,0.25747602085024135
110,85,0.20637835117306125
143,33,1.3233906711753631
108,12,0.5147653068020539
85,28,0.2849269230410036
145,79,0.1067006858828313
186,80,0.3330640148369233
122,95,0.22456510127720025
87,74,0.654595019640033
161,23,0.35272954397533307
124,141,1.1329928256636848
196,17,0.6891165004766272
163,69,0.2439138080073379
99,84,0.2730156656870417
140,85,0.03153219269252723
66,136,0.4530226451644233
200,136,1.6329985040590014
76,100,0.45112389122265106
115,28,0.2613009545872309
175,79,0.7959467502779274
78,146,0.4303134909016195
152,95,0.16664509496550872
193,96,0.5086778557467132
119,147,1.1096599448546793
191,23,0.8747485857632387
94,90,0.5507351568255621
168,39,0.32369267566672233
170,85,0.28317214463828144
147,101,0.17385141640161722
17,28,1.0136677055631507
85,162,0.7913528107648462
198,39,0.7151572329396436
101,106,0.08939547418688046
161,157,0.7922038224490633
12,34,0.5784738088005975
177,101,1.1078988572575952
80,168,1.5801541957245298
88,29,0.19517043228172679
141,40,0.6479742987871131
191,157,1.489521521097144
168,173,1.6168047259537714
176,34,0.29499691642396764
79,101,0.3348641922241328
155,96,0.17612908260847365
58,163,0.3873963745467047
130,39,0.571931155762722
171,40,0.4984338576868085
47,4,0.18522970174910477
74,107,0.4062777831514619
107,55,0.44740049703436324
148,56,0.44943386541546015
109,101,0.15055775057346532
183,50,0.05969126901452917
150,102,0.18670639298510924
86,117,0.7089807051773203
125,45,0.1959229533335073
88,163,1.062454276457428
162,112,0.5876903940268973
65,179,0.2346433668122323
118,5,0.5443322491324456
137,55,0.4211959742342968
178,56,0.05057217374241736
104,107,0.1273376083210438
63,106,0.5088190586920799
81,123,0.6035533905932737
141,174,1.941431081912577
180,102,0.29368529694616646
42,168,0.46671016668186677
116,117,0.5054479353081957
190,66,0.5688057289609986
157,118,0.3656026333993319
93,133,0.1185330221247827
60,185,0.5521619063279088
132,61,0.10197772558681722
192,112,0.5056602336592069
95,179,1.7586217014482486
169,128,0.2151612476252044
136,180,2.665008175960933
134,107,0.13419947053283476
20,5,0.36956777872031604
70,122,1.2109047375365312
111,123,0.2753735959159391
185,72,0.3410709762560467
171,174,1.2729021433193128
37,174,0.9406540692450238
148,190,
160,15,0.7539286500941729
146,117,0.18999488680634752
187,118,0.3205772755270867
49,184,0.26020902671987495
90,185,1.5109163717058984
123,133,0.3593901656785916
164,134,0.18727507616797806
139,77,0.08339906959280362
50,5,0.21030111617744987
143,196,1.5316906468687133
44,190,0.3916842300534072
118,139,0.3356481025244218
103,16,0.6741215286758198
194,134,0.9865518946522751
6,83,3.642651235911865
4,10,1.171879490819861
105,62,1.0748364282027856
196,180,0.6250523589362456
117,72,0.1957799874491295
110,32,0.44627101675157993
96,134,0.08795437619904074
11,26,0.734518859972868
71,77,0.5232110400505409
112,78,0.1467509901152225
186,27,0.4472366791334937
87,21,0.21450006115623588
124,88,0.026144555043078447
91,140,0.3770321464112969
163,16,0.6952858338102823
27,155,0.8190635114567376
66,83,0.2408879536549409
140,32,0.6955440997614353
200,83,0.6140830041781872
43,99,2.272194916438985
82,27,0.18056262272846746
142,78,0.16686068727885894
119,94,0.15123249480801912
193,43,0.43734203700702
135,38,0.8339499400863881
121,140,0.3511811760588702
154,88,0.23333949186515163
195,89,0.9952492507890514
170,32,0.8419545582909783
73,99,0.552827152787559
147,48,0.5888897788713288
133,150,0.9694350169502478
174,151,0.08196409597973409
110,166,1.3997000418794079
75,145,
149,94,0.07897775430459789
126,110,0.26672619436038947
165,38,0.3269117531324618
68,105,0.6894514418183617
177,48,0.19472689681120695
80,115,0.13490129059201628
140,166,1.441431081912577
179,94,0.36780346511166495
82,161,1.1681412702219782
156,110,0.1703343824863554
193,177,0.614508537634491
172,54,0.2077148726150943
135,172,1.119968424911463
151,116,0.4922316910179706
155,43,0.3271223706838705
72,8,0.5903425466034777
58,110,0.6470112884663151
89,177,1.889103553517208
14,3,0.45624629865434985
51,70,0.9157385605073565
150,49,0.4403289584695276
102,8,0.674493173898649
88,110,0.6083388479453014
129,111,0.3014050809029112
32,178,1.4999313370042688
44,3,0.1825764778014739
178,3,0.6362344249085612
81,70,0.22396908356019554
67,172,0.17121397781436026
141,121,0.2616116163623135
172,188,1.7372448192490575
180,49,0.14731186180322386
97,14,0.2245569021169261
83,116,0.21420137993094823
157,65,0.1934507968140922
60,132,0.46710980480547437
132,8,0.6252850571638566
173,9,0.35478349435849277
159,111,0.3666085426334256
76,76,0.8884222772273687
62,178,0.4133814238218718
136,127,0.8021941104975833
134,54,0.42773890950966537
39,194,0.9697250909585502
111,70,0.0479886901079201
185,19,0.5331968382681314
171,121,0.15641341858672664
138,173,1.7740246833479996
74,188,0.5851908136567707
127,14,0.35928605141026054
113,116,0.3729975241619079
187,65,0.3787268627433784
90,132,0.0852933296183487
164,81,0.20147818648232368
139,24,0.6658190095973358
106,76,0.10352174599554338
166,127,0.2571401019744922
69,194,0.8245156846906425
182,71,0.20857106173660397
85,138,0.22632859349302825
118,86,0.09831920056780297
120,132,0.18997246208112964
194,81,0.45834563929483174
6,30,0.5728990669134482
97,148,0.7902304702441116
105,9,0.7857605792202256
196,127,0.815989108307959
173,143,0.39112185418116774
84,71,0.39379492229123453
115,138,0.18127143225862263
175,189,0.6473877343625163
1,36,0.7740283512506652
168,149,0.5258666163285399
112,25,0.3174813359222888
188,20,1.004601359059163
91,87,0.4199181930963515
107,31,0.2799994567731556
167,82,0.1866333518420869
198,149,1.4190449307325417
142,25,0.9766213257658328
45,92,1.125363326863568
119,41,0.23906385961133686
105,143,0.8883782134451701
22,108,1.7101831311373379
121,87,0.08164965809277261
195,36,0.4736181975542221
98,103,0.0439418120502508
137,31,0.9144166522324642
40,98,0.8639466259751218
114,47,0.3957001961796321
100,149,1.15516164289376
174,98,0.6120831969210317
75,92,0.560967573636362
149,41,0.7082847485521526
190,42,0.28329806676450814
126,57,0.0629940788348712
93,109,0.2788655154586993
128,103,0.2606403397453745
188,154,1.8673780422185007
31,170,1.1512155385753233
70,98,1.6251767749090336
144,47,0.13611720473408725
107,165,1.7704945447887817
181,114,1.0039938671789996
179,41,0.14362674459149483
82,108,0.2419694689015136
156,57,0.257948315823067
123,109,0.2385513414671399
197,58,0.9417745624289462
183,160,0.44016298572689516
158,103,0.22841158215953908
61,170,0.2325288991292796
135,119,0.44931799617139734
151,63,0.08051826561533465
114,181,1.859522521246039
153,109,0.029569355306700677
56,176,0.1796457324275839
89,124,0.23115674915756143
190,176,0.863017219657183
74,1,0.7636918469429443
68,186,0.5835100054009799
144,181,2.056786153562988
69,7,0.5179300334807919
129,58,0.07905694150420949
160,125,0.7626615833082702
104,1,0.3184407523780693
197,192,0.7411814634627113
122,18,0.4931618690411354
34,171,1.441831538232827
172,135,0.32557664866315905
23,12,0.5155522606752999
124,64,0.13002274258676164
157,12,0.62015139022411
60,79,0.9550913232885785
27,131,1.2619038939177827
151,197,1.517978765289808
99,7,0.35919557657226087
159,58,0.19352657698972872
76,23,0.47310676275688557
62,125,1.6364033661508859
136,74,0.025253813613805267
134,1,0.7046158094324951
175,2,0.27433871974001867
78,69,0.20698327403370292
152,18,0.8698319306134505
138,120,0.6342780770547962
55,85,2.1198450987236943
41,187,0.5581819790863114
113,63,0.24126074896093722
154,64,0.2246264544345498
187,12,0.6577220115156335
90,79,0.42070926229711314
131,80,0.03204802821926352
57,131,0.5866829606745245
106,23,0.365928678078443
92,125,0.23105134754747547
166,74,0.09189979189605238
69,141,0.6445015107607742
110,142,0.7191300919591977
143,90,0.07239116251120242
108,69,0.24995697095692043
182,18,1.325746634822486
85,85,0.28924591403056243
71,187,0.451998665559877
184,64,0.3202063350253764
120,79,0.0849218679459625
87,131,0.23643862212299843
161,80,0.1367846962722212
64,147,0.1974394685613977
196,74,0.8404543128664552
8,23,0.67625936148241
173,90,0.14617059000156085
140,142,0.5169473626992148
76,157,0.7102160393369209
84,18,0.6567887789220399
115,85,0.15231483680156782
189,34,0.6520219919734911
175,136,0.7337370792930905
191,80,0.900126684995579
3,29,0.8030691401833479
94,147,0.746745895398407
154,198,1.5734299024972591
79,24,0.7187002535805517
106,157,1.1286821731098096
147,158,0.6583687189365244
155,19,0.5710042357104247
182,152,1.581964095979734
167,29,1.249995847117883
198,96,0.5277908554973378
109,24,0.979508515143138
177,158,1.0857285765726676
121,34,0.2034342195070155
88,86,0.32471707677043593
162,35,0.5895162148186566
65,102,0.6817756631792221
189,168,0.7855128634603072
100,96,0.16882083603193201
141,97,0.07155476061424318
174,45,0.3355112840573603
77,112,0.24982705838026906
176,91,0.1299699709273971
19,107,1.7313746694170846
192,35,0.3509318486065362
95,102,0.40844721436781756
72,118,0.7241746985202486
130,96,0.3432469508776906
33,163,0.9838343957613659
74,164,0.2220157569152605
107,112,0.20259679908796696
148,113,1.2364541523396015
146,40,0.8443067300266434
51,180,0.27894106070574726
123,56,0.41824797543011105
109,158,1.2021099775588842
183,107,0.44477494374819143
26,123,1.190934554897204
125,102,0.04313245197131859
199,51,1.375795878684604
102,118,0.20040035038065457
63,163,0.15109559682430165
137,112,0.3257997783996812
178,113,0.524649344814484
104,164,1.8149861163134957
40,179,0.6123724356957946
153,56,0.18702966541535912
116,174,2.986816697562227
190,123,1.305615661907408
157,175,1.3383054162308432
132,118,0.7178689703959018
169,185,1.1718544874295787
134,164,2.209659944854679
70,179,0.3673743433814519
185,129,0.4884311750031084
129,5,0.7502608473305551
160,72,0.260743841824083
146,174,1.644268171351078
187,175,1.0816448210425138
139,134,
124,11,0.47513310793014063
25,5,0.5629450710030742
200,6,1.1703714016011553
103,73,0.3097468062198631
194,191,0.7082283410963987
78,16,0.33391651094869845
138,67,0.1456799222395698
105,119,0.1659135358138582
154,11,0.9859872350661574
131,27,0.7107528346022569
117,129,0.17920126087633365
73,22,0.3920860823422344
59,124,0.5161432867942186
133,73,0.08847627832084741
110,89,0.20693575312464846
108,16,0.5259025135096431
71,134,0.1365736111318503
112,135,0.20555771626537284
38,186,0.7139943689705905
186,84,0.44640439210137534
126,33,0.9949687018755566
87,78,1.0632864444077725
161,27,0.6338053279847953
124,145,0.8164969468651391
163,73,0.3699714585375008
66,140,0.27266594851108805
140,89,0.042601432284230495
43,156,0.44387423659804415
115,32,0.21314263214586415
156,33,0.785627665009735
119,151,1.0612129647555637
193,100,0.4858557583833355
191,27,0.5805700124668269
94,94,0.21025492593843387
168,43,0.308517157085158
170,89,0.3616955502952133
73,156,0.8950801772560233
147,105,0.3313061691782394
89,100,0.33014934319061817
149,151,
126,167,1.3822058962490191
184,145,1.1835016793133155
101,110,0.1612413483382782
177,105,1.4429156657918711
179,151,1.1819640959797342
7,44,1.5773806922340112
67,95,0.918345358904143
141,44,0.33917136581313223
172,111,1.3029451828366545
93,3,0.9429517754078168
79,105,0.6386689338352121
155,100,0.22289987993482552
72,65,0.1965730350187721
58,167,0.2626183097720027
171,44,0.764855213924118
74,111,0.29064948996646844
148,60,0.273295591618539
123,3,1.5009307544451638
150,106,0.1644093277993491
53,173,0.34386835996735
125,49,0.16831786458086603
28,116,1.603755954287573
102,65,0.47920081671565573
143,66,0.10358745040161833
129,168,1.1201250383436139
65,183,0.4551574322371578
118,9,0.4247374935273421
104,111,0.219891666844327
178,60,0.30057217374241735
81,127,0.27526174521637825
141,178,1.3496793723764402
120,55,0.3964064309097137
180,106,0.6073320839178227
23,122,1.6043296968624783
97,71,0.31194506393965493
56,70,0.7977188599582838
157,122,0.8971016679928949
60,189,0.6597971913056211
132,65,0.14232532819393878
173,66,0.3852066123636697
76,133,0.3277127077438785
134,111,0.2523349526805053
20,9,0.5317498065553289
37,178,0.7774715513878319
111,127,0.22508596192880315
185,76,0.49631940796924456
171,178,0.7446051983911565
96,4,0.5226721834936919
127,71,0.11873665239297437
187,122,0.8744705985434704
164,138,0.3273797873385863
15,15,0.5611595409421604
139,81,0.02739424043808515
106,133,0.44097459238405756
143,200,1.1132590002769787
91,10,0.4711746977540512
44,194,0.3490971824932775
118,143,1.796197679784181
103,20,0.41545423485052857
194,138,1.3744705985434704
4,14,0.7901396236490346
196,184,0.3216325521445743
121,10,0.7313267936199882
98,26,0.19669906844219137
84,128,0.2631877714830599
189,144,1.1784905510403338
174,21,0.132647764824378
77,88,0.2333093311316739
110,36,0.11891879403416385
96,138,0.3478168338583369
75,15,0.4042141845506013
11,30,0.92625936148241
112,82,0.107926351979651
186,31,0.41399295077045645
87,25,0.11591192442437732
54,77,0.7463300082141843
188,77,0.2901570252435764
91,144,0.6221125430992098
163,20,0.5287320515738432
66,87,0.42026948084305926
107,88,0.237935235972356
181,37,0.24148862849767774
167,139,0.3814969078604987
142,82,0.05987119555049192
119,98,0.06457167724621728
193,47,0.31689300383487035
158,26,0.9075716497155816
135,42,0.5351455720608308
121,144,0.564655213829493
195,93,0.6225995685148527
98,160,2.154859767732727
137,88,0.03127535271584294
170,36,0.5396249388158192
73,103,0.37530261582364033
40,155,0.5945785750383045
114,104,0.3409537327585379
174,155,0.38879952221775504
149,98,0.017478767226681437
190,99,0.44738899085553996
52,165,0.646707395092267
126,114,0.3013313417184797
165,42,0.34840400440852953
68,109,0.5821017108224346
144,104,0.28077180882934294
47,171,0.38917193096896
181,171,0.56352027636058
179,98,0.2811568058500613
156,114,0.2531761530566796
197,115,0.5828582711867585
123,166,1.481794065009355
172,58,0.19363408654410935
158,160,2.089683517348496
9,37,1.1235505878947876
135,176,1.518781351102203
60,2,0.6118558244509805
151,120,0.2834559787211256
138,43,0.2920561217928044
14,7,0.2902199379420478
90,2,1.570175681412604
150,53,0.33677556787625385
160,182,0.6168634246421109
71,110,0.4433879410268118
145,59,0.3824893614577406
178,7,0.8921357328932998
104,58,0.6320419897482474
81,74,0.5555208751393216
122,75,0.1422051609090813
120,2,0.9542631401733436
180,53,0.18469126901452915
97,18,0.2157436872488251
83,120,0.48218397233500954
124,121,0.15994657953321373
157,69,0.45925182544406085
60,136,0.2880519451904705
25,115,1.3572583947638954
173,13,0.36453070081566175
76,80,0.37640795430454244
62,182,0.8516152576871016
136,131,0.7684330003467452
134,58,0.5444928751757447
175,59,0.34508128594768894
39,198,0.6857339855531972
78,126,0.29515549891646076
152,75,0.055770251817427716
111,74,0.17450354513059782
127,18,0.4875131192665937
113,120,0.25347405036503834
187,69,0.48160424158532866
57,188,0.33807049488636554
131,137,0.35769940553430324
90,136,0.17254826454186117
164,85,0.19043223535566184
106,80,0.13701419131081474
166,131,0.281557438044472
69,198,0.8136947724741574
17,8,0.2241182949981134
143,147,0.7080942164569096
110,199,1.6003557307779963
108,126,0.3220458756967835
182,75,0.22945344419785954
85,142,0.26503696342909616
184,121,0.8288114036046388
120,136,0.7021099775588842
161,137,0.704090669009783
105,13,0.4413000660849947
196,131,0.6329985040590014
173,147,0.3319640959797341
84,75,0.6473286476153022
115,142,0.9299944294556863
189,91,0.49307080124540825
1,40,0.38515273381864934
100,19,0.48373034200391823
191,137,1.295018170416386
168,153,0.5360882412116657
176,14,0.39330053598355985
112,29,0.4801961363892761
79,81,0.4777035434092687
188,24,0.5794296933807817
91,91,0.7956009002973495
107,35,0.20196427388790383
167,86,0.2745859056303561
109,81,0.04593618984312281
183,30,0.639864390592296
142,29,0.9230163559974793
86,97,0.3221919413258153
121,91,0.06720783262130234
162,92,0.30541273814498554
195,40,0.6163720203782614
98,107,0.12972711054441602
65,159,0.5425356270978874
63,86,0.9340612968091941
137,35,0.8243723397835732
114,51,0.321547657245613
174,102,1.1276912270931494
77,169,0.8944015700178443
75,96,0.37683283044665417
116,97,0.1327251894812932
190,46,0.3755628860008794
176,148,0.5561445623511749
93,113,0.0788655154586993
192,92,1.225835284518622
128,107,0.26135034220731096
72,175,0.6052909020504156
70,102,0.7479806120736052
144,51,0.33951911171751215
130,153,1.1430372078085018
171,154,0.3846184081743339
181,118,0.6386589569052809
146,97,0.21982178862682197
49,164,0.4296187467499387
123,113,0.20611221346790948
197,62,1.4821296309794865
139,57,0.10297790252632785
158,107,0.2479213406180702
125,159,0.9233985693656025
199,108,0.904884312517821
61,174,0.36569883164430167
102,175,2.733033375212741
151,67,0.14708639750799224
153,113,0.5539346257877046
56,180,0.8084313997566552
190,180,0.5871954185323556
117,52,0.30202390209326485
20,119,1.5901217439886768
69,11,0.6004845212877128
96,114,0.2048536731284417
129,62,0.12437493825357769
160,129,0.7981797792070028
11,6,0.4681991971108289
48,73,0.5781546402542483
34,175,1.021417683063817
64,17,0.42592401940918523
124,68,0.24248876061556357
27,135,1.7108117853571692
99,11,0.4367178287912701
159,62,0.06456447283967179
200,63,0.5910018897071204
103,130,0.44764358118788783
175,6,0.23601077391677847
18,22,0.834507651946273
78,73,0.4054714744226196
152,22,0.6391568399865863
193,23,0.659893104342637
138,124,0.7161105412411686
41,191,0.7876341227581292
94,17,0.2332818510861815
154,68,0.19321743401982597
131,84,0.05461474439147214
170,12,1.0505921926625725
106,27,0.39029354469606004
147,28,0.9565534916577831
92,129,0.1804507258147531
73,79,0.9097322074241257
59,181,0.5097690865815058
108,73,0.41518974575964757
182,22,0.39711407478017696
85,89,0.29640026092075317
71,191,1.241305079058733
126,90,0.1267526306751388
145,140,0.6978546868087914
186,141,1.3744705985434704
184,68,0.27442888153955486
101,33,0.28893438046078146
87,135,0.14745151524023198
161,84,0.18321352062305324
188,187,0.533120674017126
64,151,0.13898074669048455
177,28,0.2758684925397952
163,130,0.31420725936767624
140,146,0.9477785133269101
200,197,1.048897307145767
115,89,0.1530298295791858
156,90,0.38765714531609696
175,140,0.25960126160571506
189,38,0.34755843503500516
142,192,1.2733871540820658
193,157,1.9599649654618911
191,84,0.7552193036190162
3,33,0.7238225594878809
94,151,0.6003557307779962
168,100,0.5965599787755513
79,28,1.2502915422037133
155,23,1.16991772053166
109,28,0.8640136171069093
12,95,
177,162,1.7763721778430352
88,90,0.1870451453151472
162,39,0.17680734126747566
65,106,0.549578873843785
141,101,0.16199438538855143
42,95,0.7594298569106959
116,44,0.4131008914555425
176,95,0.35496704384312733
19,111,1.5120042447514361
192,39,0.4894306488583181
95,106,0.2602415520899468
169,55,0.19313257094483313
155,157,2.089683517348496
72,122,0.6137737228897873
111,50,0.5620375945099885
171,101,0.7222312407511824
148,117,0.36486037744150984
146,44,0.5200437784686038
187,45,0.2219568249024864
51,184,0.29998308933915036
123,60,0.42107618503203614
164,61,0.10335292637762036
197,9,0.6703714016011552
150,163,1.266188559506741
109,162,1.8585585070476323
139,4,1.6137067185234042
125,106,0.1403984034828907
199,55,1.4528105296003857
102,122,0.152078998651559
118,66,0.1951069938708707
104,168,1.465728482634796
178,117,0.5845910387593419
153,60,0.2
120,112,0.26754339795373255
180,163,0.8552311208242058
6,10,0.5569491477025009
97,128,0.09318426583877332
157,179,0.9654832357059795
41,4,0.34942996465979437
132,122,0.8360866672727272
173,123,0.3380384771228828
185,133,0.4561272949821922
36,10,1.0471746176851313
160,76,0.13719501530667821
127,128,0.3773866390274577
187,179,0.5140826418744495
71,4,0.4560402013619421
112,5,0.5734635137993351
124,15,0.5947773915792502
25,9,1.6143601816627688
66,10,0.9678488760380978
200,10,1.0523367865719098
29,128,0.903755954287573
103,77,0.09877542280178421
194,195,0.648323733252778
142,5,1.737670667640621
4,71,1.7464409451555893
78,20,0.6066724550660626
119,21,0.2613009545872309
105,123,0.30990002390583965
154,15,0.9740371517032539
195,16,1.007524801911483
57,82,0.4769545156226467
131,31,1.4068689651666224
98,83,0.16142594714904268
59,128,0.4603470742083321
133,77,0.010876610979036824
36,144,1.4232396610285405
110,93,0.15315912061633732
96,195,1.5856355635043435
75,72,0.601105748585788
149,21,0.4989184719311068
108,20,0.6660712844002296
126,37,0.7174729127303835
112,139,0.5118537286611606
38,190,0.8639090420162454
184,15,0.35617826797216134
87,82,0.3335487780716526
128,83,0.019220190365253246
161,31,0.8822198265145946
188,134,1.5653078446922062
64,98,1.0509481582965265
31,150,0.8084890656287922
163,77,0.16928074427700476
66,144,0.11836259854899611
140,93,0.061481835042439315
181,94,1.0850296807701207
179,21,0.6136896676801749
43,160,0.6551897650996772
82,88,0.17814472017121175
156,37,0.9443933379941533
142,139,1.852081863289002
119,155,1.366491509122933
193,104,0.4905626121623441
158,83,0.16994981901849782
191,31,0.4362189156381073
94,98,0.24521961209148374
135,99,0.10867130052780827
170,93,0.3025643305395938
73,160,1.100355730777996
89,104,0.5897293582757532
149,155,1.4822355637030833
68,166,0.06297339606947576
177,109,1.1428373747672416
144,161,1.8342600221154441
129,38,0.5870546511019141
179,155,0.40949646356525277
7,48,0.9251043263650625
67,99,0.9208687417170467
141,48,0.35349250145418776
172,115,0.9799235171355841
46,161,0.6317732851928538
151,177,2.1663717550118875
159,38,0.6568953367760765
35,2,0.3716459516621682
62,105,0.5989689082103911
136,54,0.31546223888909497
171,48,0.3415146625003572
74,115,0.29721346266845433
148,64,0.07539988988345996
113,43,0.44082741125761815
30,8,0.531257806388343
164,8,1.070562155477044
150,110,0.3901039356893873
53,177,0.08752818827073515
125,53,0.0977392967453308
166,54,0.21237056655211517
92,105,0.22148784859195372
28,120,1.2394072645661376
69,121,1.070415769830588
143,70,0.05063696835418333
129,172,1.195450362858451
118,13,0.5225050270512229
104,115,0.20014465655622482
178,64,0.2525554179421355
145,116,0.17303613836818615
81,131,0.2092896982347068
122,132,0.28346782163428946
48,183,0.2962418651804184
120,59,0.5849146420967777
194,8,0.9137038580521035
180,110,0.23160644834876254
97,75,0.28584073736222476
8,3,0.6506010105076667
99,121,0.2674507357772167
173,70,0.648918042309546
159,172,1.34785301462869
76,137,0.3151031828584922
136,188,1.2554605387008952
134,115,0.306449458985481
175,116,0.44228800428562765
20,13,0.8655994191211311
37,182,1.3461861930266084
111,131,0.12427268966081276
78,183,0.7515553356492987
152,132,0.7487896109225696
127,75,0.1668928325632717
187,126,0.43011208695093617
30,142,1.4928812362473525
38,3,0.29560692196476485
164,142,1.6384093980518952
15,19,1.0052671561958493
106,137,0.5201488636331782
91,14,0.32724806733517725
44,198,0.2774856950893342
167,9,0.4915139574060229
105,70,1.1264567275215902
196,188,0.7732370793860093
121,14,0.5397061498451242
98,30,0.17138071538473929
84,132,0.05966192682636158
100,76,0.12210788441426909
174,25,0.04155040400856501
191,194,1.0123487940623634
77,92,0.192421330375377
75,19,0.3739107720005922
176,71,0.2034262209231958
79,138,0.539958402669378
112,86,0.4461531926428082
54,81,0.9151840153495895
128,30,0.4108419047875072
188,81,1.1371996030699436
91,148,1.2157108024284067
130,76,0.05517387648933231
33,143,1.3338818632205198
107,92,0.022501037826854
181,41,0.6024966445863368
109,138,0.45531930030611245
183,87,0.35747759364905696
142,86,0.18680938335026773
86,154,0.6696275967220373
158,30,0.6932051207617979
135,46,0.20911344311161292
121,148,1.0169197928968146
195,97,0.4608064008199225
98,164,1.0703501353321885
63,143,0.20499870749089172
137,92,0.07365316452309001
40,159,0.34457857503830447
114,108,0.5057076446429802
174,159,1.3013528095110733
190,103,0.4250980534259552
165,46,0.4846376549282139
68,113,0.7348283272376211
128,164,0.6756179316954296
144,108,0.03871828015919144
47,175,0.3375977922219623
160,52,0.27090878000378626
146,154,1.0288402901593752
197,119,1.3740520164885615
172,62,0.45043589990662525
199,165,1.4728707019015148
9,41,1.3726697720120422
60,6,0.799757845935995
46,108,1.1188616167745218
151,124,0.49435714627147337
2,1,1.290895524090117
136,1,0.9023818531182171
138,47,0.2672612419124244
14,11,0.49970956015166224
90,6,0.5997216785437769
131,7,0.7522371626700399
117,109,0.24190784890710992
166,1,0.5822358187817162
129,119,0.5527117291659144
85,12,0.7990125016546771
71,114,0.3266071119918981
145,63,0.21051747918115607
122,79,0.04835621248166461
120,6,0.7620045239316108
97,22,0.18814774732149941
50,176,0.28237338279575214
64,74,0.6508886097023523
124,125,0.27582502842030365
25,119,1.2046160992955648
173,17,0.24401061417521597
159,119,1.1507335276552735
76,84,0.10914671239211801
62,186,0.5949189353071602
115,12,0.6173752528546219
175,63,0.3725565603609701
78,130,1.333572961886403
152,79,0.17287806888913823
94,74,0.3614864683111295
168,23,0.18399509582272994
127,22,1.3061022569844374
131,141,0.4946601917781296
106,84,0.2822502381747928
147,85,0.21603169924305649
17,12,0.40974133862718265
108,130,0.18171475131166148
182,79,0.5052110393353076
85,146,0.5633083425990273
184,125,2.155985098139939
101,90,0.24187015255478442
12,18,0.549542648548653
80,152,0.29579599628691555
115,146,1.035908731087353
189,95,0.6363712273601536
1,44,0.47963988952295994
100,23,0.30608449784303954
168,157,0.5902123864435972
176,18,0.12603929407113545
79,85,0.19805137133592704
95,29,0.1936032463157311
155,80,0.1997425823007173
107,39,0.5778814399663835
148,40,0.7091329926892005
167,90,0.20241587239456071
198,157,1.4314688010653702
109,85,0.2769768167797406
183,34,0.42819742778143116
86,101,0.26645802401094
125,29,0.8027996661315512
88,147,0.6003557307779962
162,96,0.33497406269071794
65,163,0.4110117354136931
137,39,0.747194372610485
178,40,0.13310708408585864
81,107,0.3579519952935427
114,55,0.34459192156545837
100,157,1.238129741390611
116,101,0.23112683394842165
190,50,0.15768774535044855
176,152,0.4061010330664739
93,117,0.10050378152592121
132,45,0.4077821774637125
192,96,0.6696481197651423
